,Address,Bedrooms & Bathrooms,Date & Time Stamp,Latitude,Listing Title,Longitude,Map Accuracy,Price,Title Header,URL
1116,7467 162nd Street W,5BR / 2Ba,2017-10-24T15:03:32-0500,44.715057,"Huge 5 Bedroom Home w/large Yard, Amusement room, and bonus room.",-93.217401,10,$1995,/ 5br - 2156ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/huge-5-bedroom-home-large/6359408198.html
1117,7467 162nd Street W,5BR / 2Ba,2017-10-20T13:50:17-0500,44.715057,"3 bedrooms on one level, fenced yard, and much more a must see home.",-93.217401,10,$1995,/ 5br - 2156ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/3-bedrooms-on-one-level/6354042460.html
1118,Carroll at Chatsworth,2BR / 1Ba,2017-11-13T10:25:20-0600,44.949978,Upper Duplex,-93.141317,5,$1095,/ 2br - 1000ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/upper-duplex/6385162307.html
1119,5425 144th Way NW,3BR / 1.5Ba,2017-10-24T14:54:29-0500,45.233484,"3+ BED w/Vaulted Ceiling, office, Storage,upper level laundry for Rent",-93.419938,20,$1450,/ 3br - 2000ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/3-bed-vaulted-ceiling-office/6359393901.html
1120,N/A,1BR / 0Ba,2017-11-13T10:08:53-0600,45.063900,3 bedroom  For Rent,-93.302200,22,$700,/ 1br - 1240ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bedroom-for-rent/6385134463.html
1121,13866 52nd Ave N,2BR / 1.5Ba,2017-10-24T14:44:45-0500,45.048642,Plymouth Townhome in Wayzata School District 2bed 1.5 bath for rent,-93.456858,10,$1300,/ 2br - 1500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/plymouth-townhome-in-wayzata/6359378386.html
1122,1805 Talmage Ave SE,5BR / 2Ba,2017-11-13T10:33:48-0600,44.989752,"Recently renovated!! 5bed/2bath in Como. Granite, Private Laundry! 9/1",-93.226461,5,$2425,/ 5br - 1800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/recently-renovated-5bed-2bath/6385176750.html
1123,4111 Thomas Ave N,3BR / 2.5Ba,2017-10-24T10:14:43-0500,45.029694,Cat Friendly SF Home close to Crystal Lake for rent Immediately,-93.313564,10,$1350,/ 3br - 1505ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/cat-friendly-sf-home-close-to/6358923334.html
1124,Zea St. NW at 119th Ave. NW,2BR / 1Ba,2017-11-04T10:45:34-0500,45.184789,Upgraded 2br w/$200 Special!-DEC 1st-CALL TO TOUR! #860-308,-93.365293,5,$1050,/ 2br - 938ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/upgraded-2br-200-special-dec/6373449346.html
1125,5317 Abbott Ave S,4BR / 2Ba,2017-11-09T09:34:13-0600,44.906778,"Charming 4BR 2BA plus office single family home approximately 2,700",-93.322634,10,$2100,/ 4br - 2504ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/charming-4br-2ba-plus-office/6379966835.html
1126,316 Larpenteur Avenue,available nov 13,2017-11-13T10:21:17-0600,44.999500,LIVE-IN CARETAKER WANTED!!! $200 HOUSING CREDIT,-93.096900,22,$725,N/A,https://minneapolis.craigslist.org/hnp/apa/d/live-in-caretaker-wanted-200/6385155234.html
1127,5317 Abbott Ave S,4BR / 2Ba,2017-11-09T09:37:16-0600,44.906778,Single Family home w/updates throughout home 4 bed 2 bath,-93.322634,10,$2100,/ 4br - 2504ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/single-family-home-updates/6379971314.html
1128,1707 W 143rd St at County Rd 5,2BR / 2Ba,2017-11-03T11:43:22-0500,44.742805,Dreams Do Come True!!!,-93.300570,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/dreams-do-come-true/6372196543.html
1129,1164 Evar Street N,3BR / 2Ba,2017-11-08T11:43:22-0600,44.976578,Come see your new home! 	1164 Evar Street N,-92.992995,10,$1495,/ 3br - 1500ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/come-see-your-new-home-1164/6378834845.html
1130,1164 Evar Strret N,3BR / 2Ba,2017-11-10T11:15:03-0600,44.941400,"Large 3 bed 2 bath Townhome w/Wood Burning Fireplace, Walk-in Closets",-93.010700,22,$1495,/ 3br - 1500ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/large-3-bed-2-bath-townhome/6381461586.html
1131,7469 Kimberley Court,4BR / 2.5Ba,2017-10-23T13:36:43-0500,45.124300,4 Bed 2 bath on private wooded backyard for rent,-93.499600,22,$2600,/ 4br - 3353ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/4-bed-2-bath-on-private/6357836879.html
1132,7469 Kimberley Court,4BR / 2.5Ba,2017-10-24T10:00:06-0500,45.124300,"4 bed 2.5 bath Two Story home, Osseo School District for rent",-93.499600,22,$2600,/ 4br - 3353ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/4-bed-25-bath-two-story-home/6358899601.html
1133,1098 44th St NE,2BR / 1.5Ba,2017-10-24T09:27:43-0500,45.214253,Home on Lake Constance 2 bed 1.5 bath for rent Buffalo.,-93.863733,10,$1260,/ 2br - 1300ft2 - ,https://minneapolis.craigslist.org/csw/apa/d/home-on-lake-constance-2-bed/6358850611.html
1134,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-01T10:10:49-0500,44.742805,Hurry Hurry Hurry!!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/hurry-hurry-hurry/6369404411.html
1135,7th Street South at Churchill Street West,2BR / 2Ba,2017-11-13T10:31:19-0600,45.048118,Lovely Single Family House for Rent on South Hill,-92.811470,5,$1500,/ 2br - 1500ft2 - ,https://minneapolis.craigslist.org/wsh/apa/d/lovely-single-family-house/6385172508.html
1136,3025-30th Avenue South,1BR / 1Ba,2017-11-07T11:45:07-0600,44.948088,Longfellow 1br and studio apartments available,-93.228307,5,$850,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/longfellow-1br-and-studio/6377475870.html
1137,6150 St Croix Ave N,1BR / 1Ba,2017-11-13T10:29:54-0600,44.996414,1 BR Duluth Street Flats- Renovated!,-93.345348,5,$925,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/1-br-duluth-street-flats/6385170157.html
1138,1367 Willow Street,1075ft2,2017-11-13T10:29:46-0600,44.969169,"Luxury 2 Bedroom, 2 Bath, Balcony",-93.281845,10,$1933,/ 1075ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/luxury-2-bedroom-2-bath/6385169942.html
1139,N/A,available oct 27,2017-10-27T12:51:21-0500,N/A,Rent/Lease with a Right to Purchase,N/A,N/A,$2000,N/A,https://minneapolis.craigslist.org/csw/apa/d/rent-lease-with-right-to/6363301432.html
1140,3226 Minnehaha Avenue South,1BR / 1Ba,2017-11-07T12:07:58-0600,44.943909,Longfellow 1 bedroom apartment available,-93.231004,10,$805,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/longfellow-1-bedroom/6377514049.html
1141,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-06T09:52:28-0600,44.742805,We're What You're Looking For!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/were-what-youre-looking-for/6375890418.html
1142,7340 York Ave S,2BR / 1Ba,2017-11-03T11:30:06-0500,44.869648,"Edina 2nd Flr Condo, Spacious Rooms, Balcony, Pool, Avail Nov 30th",-93.322742,5,$1195,/ 2br - 1000ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/edina-2nd-flr-condo-spacious/6372174063.html
1143,10521 Cedar Lake Road,1BR / 1Ba,2017-11-01T12:45:04-0500,44.951436,"2nd Level Condo, Balcony, Indoor/Outdoor Pool, Garage Parking Included",-93.412843,5,$950,/ 1br - 895ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2nd-level-condo-balcony/6369577529.html
1144,2009 East 121st Street,1BR / 1Ba,2017-11-11T09:09:31-0600,44.784734,"Dog Park,Heat Included, 24-Hr Emergency Maintenance",-93.248125,5,$875,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/dog-parkheat-included-24-hr/6382619431.html
1145,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-01T10:11:43-0500,44.742805,We Have What You're Looking For!!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/we-have-what-youre-looking-for/6369405855.html
1146,250 East 6th Street  at 6th and Wacouta,2BR / 1Ba,2017-11-04T12:56:43-0500,44.951200,"Clubhouse with Party Room, Central Heat and Air, On-Site Management",-93.090200,5,$1602,/ 2br - 801ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/clubhouse-with-party-room/6373654515.html
1147,6150 St Croix Ave N,2BR / 2Ba,2017-11-07T10:22:52-0600,44.996323,2 BR- Duluth Street Flats- Renovated!,-93.345530,5,$1250,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/2-br-duluth-street-flats/6377337600.html
1148,7 TH STREET,2BR / 1Ba,2017-11-13T10:27:22-0600,45.295600,"2 BDRM,  GRANITE COUNTERS",-93.802300,22,$930,/ 2br - 950ft2 - ,https://minneapolis.craigslist.org/csw/apa/d/2-bdrm-granite-counters/6385165776.html
1149,877 Fry Street,3BR / 1Ba,2017-10-16T10:56:20-0500,44.953200,877 Fry Street-Near Hamline College,-93.158000,22,$1150,/ 3br - ,https://minneapolis.craigslist.org/ram/apa/d/877-fry-street-near-hamline/6348324314.html
1150,N/A,1BR / 1Ba,2017-11-13T10:20:06-0600,44.888210,Remodeled Apartments in South MPLS/Richfield Area! Half Month Free!!!,-93.288839,22,$895,/ 1br - 627ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/remodeled-apartments-in-south/6385153251.html
1151,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-01T10:15:52-0500,44.742805,~ Elegant 2BD 2BATH With Full Size Washer  Dryer in Your Home ~,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/elegant-2bd-2bath-with-full/6369412147.html
1152,10275 Greenbrier RoadÂ ,2BR / 2Ba,2017-11-11T09:46:52-0600,44.952720,2 Bedroom Unit Available Now!  Ask About Our Move In Specials!,-93.411542,5,$1560,/ 2br - 1120ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2-bedroom-unit-available-now/6382670845.html
1153,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-01T10:16:27-0500,44.742805,HAVEN'T YOU HEARD? WE'RE THE BEST IN BURNSVILLE!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/havent-you-heard-were-the/6369413064.html
1154,10641 Greenbrier Rd,1BR / 1Ba,2017-10-28T11:26:29-0500,44.950479,1BR/1BA with Washer/Dryer !,-93.414345,5,$1193,/ 1br - 758ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1br-1ba-with-washer-dryer/6364494517.html
1155,317 Simonson Road,2BR / 1Ba,2017-11-02T13:04:21-0500,45.414931,Pine Ridge - 2BR Apt - Includes garage!,-92.631698,7,$695,/ 2br - 800ft2 - ,https://minneapolis.craigslist.org/wsh/apa/d/pine-ridge-2br-apt-includes/6370976285.html
1156,N/A,2BR / 2Ba,2017-11-13T10:24:45-0600,N/A,"Ask About Move In Special, Undergroud Parking Included, Heat Included.",N/A,N/A,$1375,/ 2br - 1060ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/ask-about-move-in-special/6385161322.html
1157,6400 Barrie Road,0BR / 1Ba,2017-11-02T15:38:22-0500,44.887188,FURNISHED STUDIO!!!  EDINA LOCATION!,-93.323261,10,$1390,N/A,https://minneapolis.craigslist.org/hnp/apa/d/furnished-studio-edina/6371207732.html
1158,3550 East 46th Street,0BR / 1Ba,2017-11-08T11:17:13-0600,44.919993,"Beautiful Studio Apartment Available, CALL NOW",-93.220485,5,$1160,/ 553ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautiful-studio-apartment/6378791046.html
1159,6400 Barrie Road,1BR / 1Ba,2017-11-09T11:38:08-0600,44.887188,SPACIOUS ONE BEDROOM WITH A DEN!!,-93.323261,10,$1355,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-one-bedroom-with-den/6380161482.html
1160,3550 East 46th Street,0BR / 1Ba,2017-10-26T11:29:08-0500,44.920039,"Studio Apartment Opening in November, CALL NOW!",-93.220496,5,$1160,/ 553ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/studio-apartment-opening-in/6361813833.html
1161,6400 Barrie Road,1BR / 1Ba,2017-11-10T09:39:14-0600,44.887188,ONE BEDROOM WITH GREAT VIEWS!!,-93.323261,10,$1220,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/one-bedroom-with-great-views/6381306657.html
1162,3550 East 46th Street,0BR / 1Ba,2017-10-25T15:23:08-0500,44.920001,"Studio Apartment Opening in November, CALL BEFORE IT'S GONE!",-93.220464,5,$1160,/ 553ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/studio-apartment-opening-in/6360830401.html
1163,6400 Barrie Road,3BR / 2Ba,2017-11-02T16:14:57-0500,44.887188,TOP FLOOR PENTHOUSE!!,-93.323261,10,$2650,/ 3br - ,https://minneapolis.craigslist.org/hnp/apa/d/top-floor-penthouse/6371258807.html
1164,3550 East 46th Street,0BR / 1Ba,2017-11-08T14:53:25-0600,44.919978,Studio you'll fall in LOVE with! Rent Today! Convenient Location!,-93.220496,5,$1160,/ 553ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/studio-youll-fall-in-love/6379133091.html
1165,3550 East 46th Street,0BR / 1Ba,2017-11-10T11:07:16-0600,44.920031,"Looking For Convenience? Well, Look No Further! Studio Available NOW!",-93.220496,5,$1160,/ 553ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/looking-for-convenience-well/6381448394.html
1166,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-01T10:17:13-0500,44.742805,GIVE YOURSELF A GIFT FOR THE SEASON!!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/give-yourself-gift-for-the/6369414237.html
1167,20991Chippendale Ave W,1BR / 1Ba,2017-11-13T10:05:43-0600,44.645773,...No Credit Checks... Farmington Efficiencies.. No Credit Checks...,-93.137579,5,$750,/ 1br - 350ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/no-credit-checks-farmington/6385129165.html
1168,N/A,1BR / 1Ba,2017-11-13T10:23:25-0600,44.938200,"~*~*~Huge home ,by the lakes,well kept building,walk-out patio Feb 1st",-93.656100,0,$820,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-home-by-the-lakeswell/6385159033.html
1169,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-03T11:37:14-0500,44.742805,INCREDIBLE OPPORTUNITY!!!,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/incredible-opportunity/6372186385.html
1170,1148 East McAndrews Rd,3BR / 2Ba,2017-11-13T10:22:54-0600,44.753785,"Lovely 3 bedroom 2 bath Townhome, washer and dryer!!",-93.258204,15,$1575,/ 3br - 1516ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/lovely-3-bedroom-2-bath/6385158097.html
1171,N/A,4BR / 4Ba,2017-11-13T10:22:45-0600,44.839229,West Bloomington home with lake view for rent,-93.390358,10,$2350,/ 4br - 4000ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/west-bloomington-home-with/6385157846.html
1172,515 Huron Blvd SE,1BR / 1Ba,2017-11-10T11:24:44-0600,44.971167,Solhaus Tower 1 bedroom available on Dec. 01 (dates is flexible),-93.222900,10,$1390,/ 1br - 693ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/solhaus-tower-1-bedroom/6381478019.html
1173,808 Berry Street,3BR / 2Ba,2017-11-13T10:21:03-0600,44.965360,Updated 3 BR 2 BA Available ASAP W/D in Unit & Free Parking Included,-93.206141,5,$1945,/ 3br - 1532ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/updated-3-br-2-ba-available/6385154933.html
1174,N/A,2BR / 1Ba,2017-11-13T10:20:46-0600,44.938200,~*~*~ Huge home ~ Lake Minnetonka~*Stainless Steal appliances $300 off,-93.656100,0,$1200,/ 2br - 1000ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-home-lake/6385154443.html
1175,2841 Bryant Ave S.,2BR / 1Ba,2017-11-13T10:20:28-0600,44.951241,One + Den Style Available Now.  FREE Heated Parking for Six Months,-93.290631,10,$1982,/ 2br - 893ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/one-den-style-available-now/6385153879.html
1176,N/A,1BR / 1Ba,2017-11-13T10:20:26-0600,44.938200,"~*~*~ Huge home ,by the lakes, well kept building with a hommy feel",-93.656100,0,$799,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-home-by-the-lakes-well/6385153818.html
1177,N/A,1BR / 1Ba,2017-11-13T10:20:03-0600,45.102911,Beautifully upgraded apartment...,-93.287311,10,$975,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/beautifully-upgraded-apartment/6385153177.html
1178,Grandview Blvd at Commerce,2BR / 1Ba,2017-11-13T10:20:02-0600,44.943114,~*~ Walk-out patio to your yard ~by the lakes~ $300 off first month~,-93.666151,5,$999,/ 2br - 1000ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/walk-out-patio-to-your-yard/6385153162.html
1179,1701 West 143rd Street at County Rd 5,2BR / 2Ba,2017-11-03T11:36:33-0500,44.742805,Huge Two Bedroom Luxury Apartment Homes,-93.300495,10,$1500,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/huge-two-bedroom-luxury/6372185228.html
1180,1148 East McAndrews Rd,3BR / 2Ba,2017-11-13T10:19:45-0600,44.753785,"Lovely 3 bedroom 2 bath Townhome, washer and dryer!!",-93.258204,15,$1670,/ 3br - 1667ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/lovely-3-bedroom-2-bath/6385152717.html
1181,N/A,1BR / 1Ba,2017-11-13T10:19:44-0600,44.938200,"~*~*~ Huge home ,by the lakes, well kept building $300 off Nov rent",-93.656100,0,$875,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/huge-home-by-the-lakes-well/6385152683.html
1182,843 23rd Ave SE,5BR / 2Ba,2017-11-13T10:18:54-0600,44.984759,Recently Remodeled Home near U of M! Must See 5bd/2ba Property! 9/1/18,-93.220496,5,$2370,/ 5br - 1800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/recently-remodeled-home-near/6385151303.html
1183,350 Nathan Lane,2BR / 2Ba,2017-11-13T10:10:27-0600,44.991107,Every apartment has a balcony and every balcony has a grill!,-93.405586,10,$1875,/ 2br - 1130ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/every-apartment-has-balcony/6385137165.html
1184,Grand Avenue at Milton Street,1BR / 1Ba,2017-11-07T07:42:22-0600,44.939937,"894 Grand Avenue, Hardwood Floors,  NOVEMBER",-93.138088,0,$950,/ 1br - 650ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/894-grand-avenue-hardwood/6377119243.html
1185,1296 Pleasant Avenue,2BR / 1Ba,2017-11-13T10:18:09-0600,44.924396,Remodeled 2 BR in West 7th Neighborhood! Half Month Free!!!,-93.144214,22,$1099,/ 2br - 770ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/remodeled-2-br-in-west-7th/6385150056.html
1186,14450 Rhinestone St.,3BR / 2Ba,2017-10-18T07:16:18-0500,45.249163,Move-In Special: 3 Bed/3 Bath Apartments - 10% Off Rent for 1 Year!,-93.454146,20,$1710,/ 3br - ,https://minneapolis.craigslist.org/ank/apa/d/move-in-special-3-bed-3-bath/6350804112.html
1187,7475 Flying Cloud Drive,2BR / 2Ba,2017-11-13T10:17:24-0600,44.869101,Peace & Serenity Can Be Yours In Our Incredible Community,-93.412843,5,$1840,/ 2br - 1127ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/peace-serenity-can-be-yours/6385148820.html
1188,14450 Rhinestone St. NW,2BR / 0Ba,2017-11-02T12:43:30-0500,45.249163,Free Detached Garage with 12 Month Lease on Two-Bedroom Apartment,-93.454146,20,$1350,/ 2br - ,https://minneapolis.craigslist.org/ank/apa/d/free-detached-garage-with-12/6370942869.html
1189,1642 Snelling Ave,1BR / 1Ba,2017-11-13T10:17:21-0600,44.990110,1 BR in Roseville/Falcon Heights Available Feb 1st! Great Location!,-93.166037,10,$839,/ 1br - 545ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1-br-in-roseville-falcon/6385148746.html
1190,3475 Golfview Drive,1BR / 1Ba,2017-11-13T10:15:42-0600,44.831830,Stop In Today For Tour! Heat And Parking FREE!,-93.146162,10,$1130,/ 1br - 752ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/stop-in-today-for-tour-heat/6385145953.html
1191,4495 Lake Ave S,2BR / 2Ba,2017-11-13T10:15:25-0600,45.076021,Live Near the Boardwalk at Boatworks Commons #222,-93.017142,5,$2175,/ 2br - 1049ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/live-near-the-boardwalk-at/6385145486.html
1192,4495 Lake Ave S,2BR / 2Ba,2017-11-13T10:14:40-0600,45.075900,Life on the Lake at Boatworks Commons #220,-93.017271,5,$2250,/ 2br - 1049ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/life-on-the-lake-at-boatworks/6385144236.html
1193,6426 City West Parkway ,1BR / 1Ba,2017-10-24T11:27:48-0500,44.887549,1/2 off first months rent!! Largest one bedroom on the market***,-93.417691,15,$1240,/ 1br - 933ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1-2-off-first-months-rent/6359046861.html
1194,5800 American Blvd W,0BR / 1Ba,2017-11-13T10:14:23-0600,44.857609,Spacious Studio Apartment Available January!,-93.347926,10,$1215,/ 536ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-studio-apartment/6385143750.html
1195,4495 Lake Ave S,1BR / 1Ba,2017-11-13T10:14:08-0600,45.075915,Enjoy Lake Life at Boatworks Commons #409,-93.017099,5,$1475,/ 1br - 754ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/enjoy-lake-life-at-boatworks/6385143311.html
1196,4362 Lodgepole Drive,3BR / 3Ba,2017-11-07T11:13:52-0600,44.798426,"HANDYMAN SPECIAL! 3 Bd, 3 Ba, Rough Credit OK! Rent To Own!",-93.169934,10,$1695,/ 3br - 2313ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/handyman-special-3-bd-3-ba/6377422875.html
1197,N/A,2BR / 2Ba,2017-11-13T10:13:52-0600,N/A,For Rent : 2 Bedroom 2 Bath TwinHome with Yard Eden Prairie,N/A,N/A,$1600,/ 2br - 1400ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/for-rent-2-bedroom-2-bath/6385142882.html
1198,1650 Highway 36,1BR / 1Ba,2017-10-20T12:11:11-0500,45.008377,"Attractive, Renovated 1 BR Condo, Heated Parking, Near Mpls and StPaul",-93.170682,5,$975,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/attractive-renovated-1-br/6353879761.html
1199,1770 121st Ave NWÂ ,3BR / 2Ba,2017-11-13T10:12:58-0600,45.190103,"Clubhouse, BBQ/Picnic Area, Dishwasher",-93.310733,5,$1495,/ 3br - 1295ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/clubhouse-bbq-picnic-area/6385141359.html
